Lmin,frac
131.8333,-0.053097359
131.6667,-0.05442986
131.6667,-0.058227327
131.6667,-0.058227327
131.6667,-0.05442986
131.6667,-0.046834925
131.6667,-0.03923999
131.6667,-0.035442523
127.6667,-0.071801026
130.1667,-0.035850951
132.1667,0.002522572
132.1667,0.02900428
130.6667,0.033163767
129.1667,0.025806961
129.1667,0.025806961
131,0.035623664
131.8333,0.058153744
130.1667,0.056338526
128.3333,0.058441574
127.3333,0.070680647
127.5,0.095425098
127,0.111548819
125,0.1173336
123,0.111111382
129.5,0.151866409
127,0.166666929
123.6667,0.176550357
122.1667,0.170532559
121.8333,0.160054763
121.3333,0.16483521
119,0.177871429
117.5,0.192908085
116.3333,0.259311822
114.6667,0.279069686
113.6667,0.32697967
111.6667,0.355224073
109.6667,0.378419338
107.6667,0.399380681
106.3333,0.432602016
105.3333,0.455696347
106.3333,0.485892942
103.3333,0.499999516
99.1667,0.531092595
96.1667,0.547660469
95.1667,0.556917493
93.1667,0.56350606
91.1667,0.579525199
89.1667,0.599999776
86.6667,0.626923605
85.6667,0.638132437
84.6667,0.65748045
82.6667,0.661290459
81,0.670781481
80,0.67916625
80,0.67916625
80,0.67916625
79.3333,0.697478864
79.3333,0.697478864
78.3333,0.693616891
77.3333,0.689655039
77.3333,0.698276163
76.3333,0.694323447
75.3333,0.690265792
75.3333,0.690265792
75.3333,0.701327301
75.3333,0.707964473
75.3333,0.714601644
75.3333,0.714601644
75.3333,0.707964473
75.3333,0.69469013
75.3333,0.681415788
75.3333,0.681415788
77.3333,0.670258479
77.3333,0.683189519
77.3333,0.689655039
77.3333,0.702586079
77.3333,0.709051599
77.3333,0.709051599
77.3333,0.702586079
77.3333,0.696120559
76.3333,0.685589382
76.3333,0.685589382
76,0.684210526
75.6667,0.682819523
75.6667,0.682819523
75,0.68
74.3333,0.6771299
74.3333,0.6771299
74.3333,0.690582821
74.3333,0.690582821
75,0.693333333
75,0.693333333
76,0.697368421
76,0.697368421
76.3333,0.698689825
76.3333,0.698689825
76.3333,0.70742389
76.3333,0.694323447
76.3333,0.681223005
76.3333,0.668122562
76.3333,0.668122562
76.3333,0.668122562
76.3333,0.676855317
76.3333,0.68995576
76.3333,0.68995576
76.3333,0.68995576
76.3333,0.698689825
76.3333,0.711790267
76.3333,0.711790267
76.3333,0.72489071
76.3333,0.72489071
76.3333,0.72489071
76.3333,0.635371456
76.3333,0.648471899
76.3333,0.65502212
76.3333,0.661572341
76.3333,0.674672784
76.3333,0.674672784
76.3333,0.661572341
76.3333,0.661572341
75.3333,0.663717108
75.3333,0.663717108
75.3333,0.670354279
76.3333,0.681223005
76.3333,0.681223005
77.3333,0.691810643
77.3333,0.698276163
77.3333,0.698276163
76.1667,0.671772573
76.1667,0.671772573
76.1667,0.671772573
76.1667,0.68490167
76.1667,0.68490167
76.1667,0.698030767
76.3333,0.698689825
76.3333,0.698689825
77.3333,0.689655039
77.3333,0.676723999
77.8333,0.678800719
76.8333,0.661605059
76.8333,0.661605059
75.8333,0.670329525
75.8333,0.670329525
75.6667,0.682819523
76,0.666667105
75.6667,0.665198826
75.6667,0.665198826
76.6667,0.656522323
76.6667,0.656522323
77.6667,0.64806925
77.6667,0.64806925
77.6667,0.64806925
76.6667,0.669565796
76.6667,0.656522323
76.6667,0.643478851
76.6667,0.630435378
76.6667,0.636957114
76.6667,0.656522323
76.6667,0.682609268
76.6667,0.695652741
77,0.666666234
77,0.679653247
77,0.679653247
77,0.69264026
77,0.69264026
77,0.679653247
77,0.679653247
77,0.666666234
77,0.679653247
77,0.679653247
77,0.679653247
77,0.679653247
77,0.679653247
77,0.679653247
77,0.679653247
77,0.679653247
75.6667,0.640968881
75.6667,0.647576807
75.6667,0.654184734
75.6667,0.66079266
75.6667,0.66079266
75.6667,0.654184734
75.6667,0.647576807
75.6667,0.640968881
75.1667,0.631928766
76.1667,0.643325758
76.1667,0.643325758
76.1667,0.649890306
77.1667,0.660906842
77.1667,0.660906842
77.1667,0.6738658
78.1667,0.67803809
78.3333,0.672339861
78,0.670939744
78.3333,0.672339861
78.3333,0.672339861
78.3333,0.672339861
78.3333,0.672339861
78.6667,0.673728528
78.6667,0.673728528
77.6667,0.695278672
77.6667,0.695278672
77.6667,0.695278672
77.6667,0.682403141
77.6667,0.682403141
77.6667,0.66952761
78,0.670939744
78.3333,0.672339861
78.3333,0.685105823
79,0.675105063
79,0.662446835
79,0.649788608
78.3333,0.646807935
78.3333,0.646807935
78.3333,0.646807935
78.3333,0.659573898
80,0.67916625
80,0.68541625
79.6667,0.69037628
79.6667,0.696652428
79.6667,0.696652428
79.6667,0.69037628
79.6667,0.684100132
79.6667,0.677823984
78.6667,0.713983172
78.6667,0.707627243
78.1667,0.686567298
77.6667,0.652360664
77.6667,0.620171837
77.1667,0.617710748
76.6667,0.641304504
76.6667,0.673913185
77.6667,0.626609602
77.6667,0.626609602
77.6667,0.626609602
77.6667,0.626609602
77.6667,0.626609602
77.6667,0.626609602
77.6667,0.626609602
77.6667,0.630901017
77.3333,0.620689923
77.3333,0.646552003
77.3333,0.672414083
78.3333,0.676596033
78.3333,0.651064107
79.3333,0.642857413
79.3333,0.653361199
79.3333,0.665966246
79.3333,0.647058675
79.3333,0.647058675
79.3333,0.647058675
79.3333,0.647058675
79.3333,0.649159937
79.3333,0.649159937
79.3333,0.649159937
79.3333,0.657562461
80.3333,0.653527242
80.3333,0.66597538
80.3333,0.661825171
80.3333,0.661825171
80.3333,0.653527242
80.3333,0.653527242
80.3333,0.649377033
80.3333,0.649377033
80.3333,0.688796551
80.3333,0.670124344
80.3333,0.647303173
81.3333,0.645492068
81.3333,0.653687973
82.3333,0.657894193
82.3333,0.629554506
82.3333,0.605262998
83.3333,0.606000242
83.3333,0.612000245
83.3333,0.618000247
83.8333,0.596421708
84.3333,0.569170185
84.3333,0.545454761
84.8333,0.554027723
85.3333,0.568359597
83.3333,0.552000221
84.3333,0.545454761
85.3333,0.544922088
86.3333,0.561776279
86.3333,0.579150803
86.3333,0.584942311
86.3333,0.561776279
85.3333,0.533203333
83.3333,0.493999398
82.3333,0.481780762
82.3333,0.481780762
81.3333,0.499999385
81.3333,0.524589559
82.3333,0.542509531
81.6667,0.530612845
82.6667,0.518145759
80.6667,0.497934092
82.6667,0.510080843
84,0.523809524
84,0.529761905
82,0.514228049
81,0.514403704
81,0.520576543
82,0.530487805
81.6667,0.567347524
81.6667,0.577551193
81.6667,0.583673639
81.6667,0.583673639
81.6667,0.589796086
81.6667,0.595918532
81.6667,0.591837309
81.6667,0.591837309
82.6667,0.528225997
82.6667,0.546371151
82.6667,0.582661459
82.6667,0.606854997
82.6667,0.614919913
82.6667,0.614919913
82.6667,0.602823144
82.6667,0.606854997
81.6667,0.636734434
81.6667,0.634694435
81.6667,0.622449542
82.6667,0.614919913
82.6667,0.602823144
83.6667,0.619522462
83.6667,0.613546369
83.6667,0.613546369
83.6667,0.631474649
83.6667,0.619522462
83.6667,0.599601753
83.6667,0.59362566
83.6667,0.587649567
83.6667,0.587649567
83.6667,0.59163323
83.6667,0.601594183
85,0.637255294
85,0.637255294
85,0.64902
85,0.64902
85,0.64902
85,0.631372941
85,0.619608235
85,0.613725882
85,0.578431765
84,0.591270238
84,0.609127381
83,0.586345783
83,0.550201205
84,0.531746429
84,0.525794048
85,0.537255294
83.6667,0.61155394
83.6667,0.605577846
83.6667,0.599601753
83.6667,0.587649567
83.6667,0.581673473
83.6667,0.569721287
84.3333,0.569170185
84.3333,0.557312473
85.3333,0.566406081
85.3333,0.566406081
85.3333,0.566406081
85.3333,0.560546703
86,0.554263953
86,0.536822093
86,0.525194186
85.3333,0.509765824
85,0.582352941
85.6667,0.573930127
85.6667,0.556420406
86.6667,0.544230945
86.6667,0.544230945
85.6667,0.550583832
85.6667,0.573930127
84.6667,0.580708826
87.6667,0.577946929
87.6667,0.589353768
87.6667,0.600760608
86.6667,0.584615544
86.6667,0.56153863
85.6667,0.544747259
85.6667,0.556420406
85.6667,0.575876041
85.6667,0.573930127
85.6667,0.58365736
85.6667,0.58365736
85.6667,0.58365736
85.6667,0.577820787
85.6667,0.571984213
85.6667,0.554474492
85.6667,0.548637919
86.6667,0.553845941
86.6667,0.553845941
86.6667,0.553845941
86.6667,0.553845941
86.6667,0.553845941
86.6667,0.553845941
86.6667,0.553845941
87,0.555555172
86.6667,0.588461312
86.6667,0.599999769
86.6667,0.611538226
87,0.590037931
87,0.567049425
87,0.54406092
87.3333,0.557251358
86.6667,0.565384398
86.6667,0.553845941
86.6667,0.553845941
87,0.561302299
87,0.561302299
87.3333,0.557251358
87.3333,0.557251358
88,0.560605682
88.6667,0.565789637
92,0.565217391
92.3333,0.563177099
92,0.565217391
92,0.565217391
92,0.565217391
92,0.565217391
91.6667,0.563636522
91.6667,0.563636522
89.6667,0.548327305
89.1667,0.545794562
88.5,0.540489266
88.5,0.534839548
88.5,0.534839548
88.5,0.529189831
88.5,0.527307345
88.5,0.527307345
91,0.589743956
91.5,0.586521311
91.3333,0.585766637
91.3333,0.574817728
91.3333,0.563868819
91.3333,0.558394364
91,0.545787912
91,0.545787912
91,0.556776923
91,0.556776923
90.8333,0.555963507
91.8333,0.571688048
91.8333,0.571688048
92.8333,0.587073819
92.8333,0.587073819
92.8333,0.587073819
90,0.562963333
89,0.550561798
88.6667,0.55639152
90.6667,0.566176998
92.6667,0.579136842
94.6667,0.588028314
94,0.592198936
93,0.587813978
90,0.566666667
90,0.566666667
89.3333,0.567163644
90.3333,0.571955193
90.3333,0.579335638
91.3333,0.583941454
91,0.58608022
91,0.582417582
92,0.579709783
92,0.586956522
92.3333,0.592057253
92.3333,0.592057253
92.3333,0.592057253
92.3333,0.581226925
93,0.580645161
93,0.569892473
95,0.568421053
95,0.573684211
95.6667,0.588850666
95.6667,0.588850666
95.6667,0.594077145
95.6667,0.599303624
96,0.604166667
95.6667,0.602787595
94.8333,0.578207233
94.5,0.578483598
95.3333,0.587412793
95.3333,0.587412793
94.8333,0.585237464
93.8333,0.57016006
93.5,0.55793262
93.5,0.547237433
98.5,0.554991878
98.5,0.56006802
99.1667,0.568067708
99.1667,0.557983678
99.1667,0.532773602
99.1667,0.497479497
99.5,0.458961809
99.5,0.428811055
99.6667,0.421404541
98.6667,0.412162361
98.6667,0.405405268
98.6667,0.395270137
98.6667,0.378378926
99.6667,0.364549042
100.6667,0.347682004
101.6667,0.344262182
101.6667,0.340983823
102.6667,0.323052168
104.1667,0.297599905
104.1667,0.278399911
103.6667,0.260450077
104.6667,0.248407564
107.6667,0.236842032
110.1667,0.23600598
106.6667,0.210937434
107.6667,0.208978263
109.6667,0.223404187
111.6667,0.237313362
113.6667,0.241935413
114.6667,0.248546439
115.5,0.253967965
116,0.248562931
117.3333,0.269885872
118.3333,0.271830499
120.3333,0.275622791
121.3333,0.273351174
122.3333,0.27520389
123.3333,0.281080617
123.3333,0.285134672
123.3333,0.290540349
122,0.282786885
122,0.288251639
122,0.290983607
120,0.2875
117.3333,0.271306611
116.3333,0.269340765
117.3333,0.28125008
119.3333,0.297486117
121.3333,0.32142866
